Timestamp,X,Y
1744033481272,0.558,1.032
1744033481303,0.558,1.032
1744033481319,0.559,1.032
1744033481335,0.559,1.032
1744033481350,0.559,1.032
1744033481366,0.559,1.033
1744033481381,0.559,1.033
1744033481397,0.559,1.033
1744033481413,0.559,1.033
1744033481428,0.566,1.035
1744033481444,0.566,1.035
1744033481460,0.566,1.035
1744033481475,0.566,1.035
1744033481491,0.566,1.035
1744033481506,0.610,1.040
1744033481522,0.610,1.040
1744033481538,0.610,1.040
1744033481553,0.610,1.040
1744033481569,0.630,1.036
1744033481585,0.630,1.036
1744033481600,0.630,1.036
1744033481616,0.630,1.036
1744033481631,0.643,1.030
1744033481647,0.643,1.030
1744033481663,0.643,1.030
1744033481678,0.643,1.030
1744033481694,0.650,1.030
1744033481710,0.650,1.030
1744033481725,0.650,1.030
1744033481741,0.650,1.030
1744033481756,0.650,1.030
1744033481772,0.656,1.029
1744033481788,0.656,1.029
1744033481803,0.656,1.029
1744033481819,0.656,1.029
1744033481835,0.658,1.030
1744033481850,0.658,1.030
1744033481866,0.658,1.030
1744033481885,0.658,1.030
1744033481901,0.658,1.035
1744033481923,0.658,1.035
1744033481949,0.658,1.035
1744033481973,0.657,1.040
1744033481990,0.657,1.040
1744033482007,0.657,1.040
1744033482023,0.657,1.040
1744033482040,0.654,1.042
1744033482057,0.654,1.042
1744033482074,0.654,1.042
1744033482089,0.654,1.042
1744033482105,0.649,1.042
1744033482125,0.649,1.042
1744033482140,0.649,1.042
1744033482171,0.649,1.042
1744033482203,0.644,1.040
1744033482234,0.644,1.040
1744033482265,0.638,1.038
1744033482296,0.638,1.038
1744033482328,0.634,1.036
1744033482343,0.634,1.036
1744033482359,0.634,1.036
1744033482390,0.629,1.033
1744033482421,0.629,1.033
1744033482641,0.609,1.029
1744033482659,0.609,1.029
1744033482691,0.603,1.030
1744033482708,0.603,1.030
1744033482726,0.603,1.030
1744033482742,0.603,1.030
1744033482759,0.603,1.030
1744033482791,0.594,1.030
1744033482809,0.594,1.030
1744033482841,0.583,1.034
1744033482859,0.583,1.034
1744033482891,0.580,1.042
1744033482908,0.580,1.042
1744033482926,0.580,1.042
1744033482958,0.580,1.042
1744033482974,0.583,1.048
1744033482992,0.583,1.048
1744033483009,0.583,1.048
1744033483041,0.591,1.049
1744033483059,0.591,1.049
1744033483091,0.591,1.049
1744033483110,0.601,1.048
1744033483141,0.601,1.048
1744033483159,0.612,1.046
1744033483191,0.612,1.046
1744033483211,0.612,1.046
1744033483228,0.624,1.046
1744033483253,0.624,1.046
1744033483275,0.624,1.046
1744033483307,0.636,1.047
1744033483338,0.636,1.047
1744033483369,0.647,1.049
1744033483401,0.647,1.049
1744033483432,0.656,1.055
1744033483463,0.656,1.055
1744033483479,0.656,1.055
1744033483494,0.664,1.060
1744033483510,0.664,1.060
1744033483525,0.664,1.060
1744033483541,0.664,1.060
1744033483557,0.664,1.060
1744033483588,0.673,1.066
1744033483619,0.673,1.066
1744033483651,0.684,1.075
1744033483682,0.684,1.075
1744033483713,0.698,1.086
1744033483744,0.698,1.086
1744033483776,0.712,1.099
1744033483807,0.712,1.099
1744033483838,0.728,1.107
1744033483869,0.728,1.107
1744033483901,0.743,1.112
1744033483932,0.743,1.112
1744033483963,0.743,1.112
1744033483994,0.757,1.115
1744033484025,0.757,1.115
1744033484057,0.770,1.115
1744033484088,0.770,1.115
1744033484119,0.782,1.113
1744033484150,0.782,1.113
1744033484182,0.793,1.113
1744033484213,0.793,1.113
1744033484244,0.808,1.113
1744033484275,0.808,1.113
1744033484307,0.826,1.110
1744033484338,0.826,1.110
1744033484369,0.846,1.102
1744033484401,0.846,1.102
1744033484432,0.869,1.099
1744033484463,0.869,1.099
1744033484494,0.869,1.099
1744033484525,0.888,1.099
1744033484557,0.888,1.099
1744033484588,0.907,1.102
1744033484619,0.907,1.102
1744033484650,0.921,1.108
1744033484682,0.921,1.108
1744033484713,0.933,1.118
1744033484744,0.933,1.118
1744033484775,0.946,1.126
1744033484807,0.946,1.126
1744033484838,0.959,1.134
1744033484854,0.959,1.134
1744033484869,0.959,1.134
1744033484885,0.959,1.134
1744033484900,0.976,1.145
1744033484916,0.976,1.145
1744033484932,0.976,1.145
1744033484947,0.976,1.145
1744033484963,0.993,1.158
1744033484979,0.993,1.158
1744033484994,0.993,1.158
1744033485010,0.993,1.158
1744033485025,0.993,1.158
1744033485057,1.011,1.170
1744033485088,1.011,1.170
1744033485119,1.029,1.177
1744033485150,1.029,1.177
1744033485182,1.046,1.180
1744033485213,1.046,1.180
1744033485244,1.062,1.180
1744033485275,1.062,1.180
1744033485307,1.078,1.177
1744033485338,1.078,1.177
1744033485369,1.094,1.174
1744033485400,1.094,1.174
1744033485432,1.094,1.174
1744033485463,1.110,1.173
1744033485494,1.110,1.173
1744033485525,1.128,1.175
1744033485557,1.128,1.175
1744033485588,1.150,1.174
1744033485619,1.150,1.174
1744033485650,1.172,1.171
1744033485682,1.172,1.171
1744033485713,1.194,1.171
1744033485744,1.194,1.171
1744033485775,1.215,1.173
1744033485807,1.215,1.173
1744033485838,1.234,1.178
1744033485869,1.234,1.178
1744033485900,1.249,1.188
1744033485932,1.249,1.188
1744033485963,1.263,1.200
1744033485994,1.263,1.200
1744033486025,1.263,1.200
1744033486057,1.276,1.211
1744033486088,1.276,1.211
1744033486119,1.290,1.222
1744033486150,1.290,1.222
1744033486182,1.307,1.235
1744033486213,1.307,1.235
1744033486244,1.322,1.248
1744033486275,1.322,1.248
1744033486307,1.340,1.259
1744033486338,1.340,1.259
1744033486369,1.357,1.267
1744033486385,1.357,1.267
1744033486400,1.357,1.267
1744033486432,1.374,1.272
1744033486463,1.374,1.272
1744033486494,1.391,1.275
1744033486525,1.391,1.275
1744033486557,1.391,1.275
1744033486588,1.407,1.276
1744033486619,1.407,1.276
1744033486650,1.425,1.278
1744033486682,1.425,1.278
1744033486713,1.442,1.281
1744033486744,1.442,1.281
1744033486775,1.462,1.287
1744033486807,1.462,1.287
1744033486838,1.485,1.288
1744033486869,1.485,1.288
1744033486900,1.507,1.289
1744033486932,1.507,1.289
1744033486963,1.530,1.293
1744033486994,1.530,1.293
1744033487025,1.530,1.293
1744033487057,1.551,1.299
1744033487088,1.551,1.299
1744033487119,1.570,1.308
1744033487150,1.570,1.308
1744033487182,1.584,1.321
1744033487213,1.584,1.321
1744033487244,1.598,1.334
1744033487275,1.598,1.334
1744033487307,1.612,1.347
1744033487338,1.612,1.347
1744033487369,1.626,1.360
1744033487400,1.626,1.360
1744033487432,1.642,1.374
1744033487463,1.642,1.374
1744033487494,1.642,1.374
1744033487525,1.655,1.390
1744033487557,1.655,1.390
1744033487588,1.671,1.403
1744033487619,1.671,1.403
1744033487650,1.687,1.413
1744033487681,1.687,1.413
1744033487713,1.703,1.421
1744033487744,1.703,1.421
1744033487775,1.721,1.426
1744033487807,1.721,1.426
1744033487838,1.738,1.429
1744033487869,1.738,1.429
1744033487900,1.756,1.433
1744033487932,1.756,1.433
1744033487963,1.772,1.440
1744033487994,1.772,1.440
1744033488025,1.772,1.440
1744033488057,1.793,1.446
1744033488088,1.793,1.446
1744033488119,1.815,1.450
1744033488150,1.815,1.450
1744033488181,1.839,1.453
1744033488213,1.839,1.453
1744033488244,1.860,1.460
1744033488275,1.860,1.460
1744033488306,1.879,1.470
1744033488338,1.879,1.470
1744033488369,1.897,1.483
1744033488400,1.897,1.483
1744033488431,1.910,1.499
1744033488463,1.910,1.499
1744033488494,1.910,1.499
1744033488525,1.923,1.517
1744033488556,1.923,1.517
1744033488588,1.936,1.531
1744033488619,1.936,1.531
1744033488650,1.948,1.547
1744033488681,1.948,1.547
1744033488713,1.960,1.563
1744033488744,1.960,1.563
1744033488775,1.971,1.578
1744033488806,1.971,1.578
1744033488838,1.986,1.591
1744033488869,1.986,1.591
1744033488900,2.000,1.602
1744033488931,2.000,1.602
1744033488963,2.019,1.610
1744033488994,2.019,1.610
1744033489025,2.019,1.610
1744033489056,2.037,1.617
1744033489088,2.037,1.617
1744033489119,2.056,1.622
1744033489150,2.056,1.622
1744033489181,2.075,1.629
1744033489213,2.075,1.629
1744033489244,2.093,1.638
1744033489275,2.093,1.638
1744033489306,2.113,1.645
1744033489338,2.113,1.645
1744033489369,2.133,1.649
1744033489400,2.133,1.649
1744033489431,2.155,1.656
1744033489463,2.155,1.656
1744033489494,2.155,1.656
1744033489525,2.174,1.665
1744033489556,2.174,1.665
1744033489588,2.192,1.676
