Timestamp,X,Y
1744033203426,0.576,1.038
1744033203457,0.574,1.032
1744033203473,0.574,1.032
1744033203488,0.574,1.032
1744033203504,0.570,1.026
1744033203520,0.570,1.026
1744033203535,0.570,1.026
1744033203551,0.570,1.026
1744033203567,0.570,1.026
1744033203582,0.571,1.020
1744033203598,0.571,1.020
1744033203613,0.571,1.020
1744033203629,0.571,1.020
1744033203645,0.601,1.016
1744033203660,0.601,1.016
1744033203676,0.601,1.016
1744033203692,0.601,1.016
1744033203707,0.601,1.016
1744033203723,0.622,1.011
1744033203738,0.622,1.011
1744033203754,0.622,1.011
1744033203770,0.622,1.011
1744033203785,0.633,1.003
1744033203801,0.633,1.003
1744033203817,0.633,1.003
1744033203832,0.633,1.003
1744033203848,0.639,0.999
1744033203863,0.639,0.999
1744033203879,0.639,0.999
1744033203895,0.639,0.999
1744033203913,0.647,0.997
1744033203928,0.647,0.997
1744033203944,0.647,0.997
1744033203959,0.647,0.997
1744033203975,0.649,0.994
1744033203991,0.649,0.994
1744033204006,0.649,0.994
1744033204022,0.649,0.994
1744033204041,0.645,0.992
1744033204056,0.645,0.992
1744033204079,0.645,0.992
1744033204094,0.645,0.992
1744033204112,0.641,0.989
1744033204128,0.641,0.989
1744033204147,0.641,0.989
1744033204162,0.641,0.989
1744033204179,0.639,0.986
1744033204196,0.639,0.986
1744033204212,0.639,0.986
1744033204228,0.639,0.986
1744033204244,0.636,0.984
1744033204262,0.636,0.984
1744033204278,0.636,0.984
1744033204293,0.636,0.984
1744033204309,0.636,0.984
1744033204325,0.636,0.984
1744033204340,0.636,0.984
1744033204356,0.636,0.984
1744033204371,0.636,0.982
1744033204403,0.636,0.982
1744033204434,0.636,0.982
1744033204465,0.636,0.981
1744033204481,0.636,0.981
1744033204496,0.636,0.981
1744033204512,0.636,0.981
1744033204528,0.636,0.981
1744033204543,0.636,0.981
1744033204559,0.636,0.981
1744033204778,0.639,0.986
1744033204794,0.639,0.986
1744033204812,0.639,0.986
1744033204828,0.639,0.986
1744033204845,0.637,0.982
1744033204862,0.637,0.982
1744033204879,0.637,0.982
1744033204895,0.637,0.982
1744033204912,0.629,0.972
1744033204929,0.629,0.972
1744033204945,0.629,0.972
1744033204962,0.629,0.972
1744033204978,0.616,0.957
1744033204995,0.616,0.957
1744033205012,0.616,0.957
1744033205029,0.616,0.957
1744033205045,0.602,0.946
1744033205062,0.602,0.946
1744033205079,0.602,0.946
1744033205095,0.602,0.946
1744033205112,0.592,0.941
1744033205129,0.592,0.941
1744033205145,0.592,0.941
1744033205162,0.592,0.941
1744033205178,0.590,0.945
1744033205195,0.590,0.945
1744033205212,0.590,0.945
1744033205229,0.590,0.945
1744033205245,0.602,0.954
1744033205262,0.602,0.954
1744033205278,0.602,0.954
1744033205295,0.602,0.954
1744033205312,0.620,0.966
1744033205329,0.620,0.966
1744033205345,0.620,0.966
1744033205364,0.620,0.966
1744033205379,0.637,0.978
1744033205400,0.637,0.978
1744033205417,0.637,0.978
1744033205444,0.647,0.988
1744033205460,0.647,0.988
1744033205475,0.647,0.988
1744033205491,0.647,0.988
1744033205507,0.647,0.994
1744033205538,0.647,0.994
