Timestamp,X,Y
1744033244411,0.559,0.980
1744033244427,0.559,0.980
1744033244442,0.559,0.980
1744033244458,0.557,0.974
1744033244473,0.557,0.974
1744033244489,0.557,0.974
1744033244505,0.557,0.974
1744033244520,0.557,0.974
1744033244536,0.555,0.969
1744033244552,0.555,0.969
1744033244567,0.555,0.969
1744033244583,0.555,0.969
1744033244614,0.574,0.963
1744033244645,0.574,0.963
1744033244677,0.614,0.958
1744033244708,0.614,0.958
1744033244739,0.631,0.954
1744033244770,0.631,0.954
1744033244802,0.644,0.949
1744033244833,0.644,0.949
1744033244864,0.654,0.944
1744033244895,0.654,0.944
1744033244927,0.660,0.938
1744033244958,0.660,0.938
1744033244989,0.659,0.932
1744033245019,0.659,0.932
1744033245045,0.659,0.932
1744033245063,0.653,0.928
1744033245078,0.653,0.928
1744033245093,0.653,0.928
1744033245114,0.653,0.928
1744033245129,0.644,0.924
1744033245147,0.644,0.924
1744033245164,0.644,0.924
1744033245181,0.644,0.924
1744033245197,0.632,0.920
1744033245214,0.632,0.920
1744033245231,0.632,0.920
1744033245249,0.632,0.920
1744033245264,0.623,0.915
1744033245280,0.623,0.915
1744033245297,0.623,0.915
1744033245313,0.623,0.915
1744033245329,0.617,0.912
1744033245360,0.617,0.912
1744033245391,0.611,0.908
1744033245422,0.611,0.908
1744033245454,0.611,0.908
1744033245469,0.604,0.904
1744033245485,0.604,0.904
1744033245500,0.604,0.904
1744033245516,0.604,0.904
1744033245730,0.585,0.886
1744033245746,0.585,0.886
1744033245763,0.585,0.886
1744033245780,0.585,0.886
1744033245796,0.586,0.887
1744033245813,0.586,0.887
1744033245829,0.586,0.887
1744033245846,0.586,0.887
1744033245864,0.585,0.881
1744033245880,0.585,0.881
1744033245897,0.585,0.881
1744033245914,0.585,0.881
1744033245930,0.582,0.874
1744033245947,0.582,0.874
1744033245964,0.582,0.874
1744033245980,0.582,0.874
1744033245997,0.570,0.864
1744033246014,0.570,0.864
1744033246030,0.570,0.864
1744033246049,0.570,0.864
1744033246080,0.564,0.858
1744033246097,0.564,0.858
1744033246115,0.564,0.858
1744033246147,0.563,0.858
1744033246165,0.563,0.858
1744033246197,0.576,0.859
1744033246214,0.576,0.859
1744033246232,0.576,0.859
1744033246264,0.594,0.865
1744033246282,0.594,0.865
1744033246314,0.594,0.865
1744033246331,0.615,0.878
1744033246364,0.615,0.878
1744033246384,0.615,0.878
1744033246409,0.637,0.891
1744033246431,0.637,0.891
1744033246463,0.659,0.900
1744033246494,0.659,0.900
1744033246525,0.659,0.900
1744033246557,0.677,0.905
1744033246588,0.677,0.905
1744033246619,0.693,0.906
1744033246651,0.693,0.906
1744033246682,0.706,0.903
1744033246713,0.706,0.903
1744033246744,0.719,0.897
1744033246776,0.719,0.897
1744033246807,0.738,0.886
1744033246838,0.738,0.886
1744033246869,0.761,0.868
1744033246900,0.761,0.868
