Timestamp,X,Y
1744032303032,0.553,1.019
1744032303064,0.554,1.020
1744032303079,0.554,1.020
1744032303095,0.554,1.020
1744032303110,0.555,1.019
1744032303126,0.555,1.019
1744032303142,0.555,1.019
1744032303157,0.555,1.019
1744032303173,0.559,1.020
1744032303189,0.559,1.020
1744032303204,0.559,1.020
1744032303220,0.559,1.020
1744032303235,0.559,1.020
1744032303251,0.596,1.023
1744032303267,0.596,1.023
1744032303282,0.596,1.023
1744032303298,0.596,1.023
1744032303314,0.618,1.014
1744032303329,0.618,1.014
1744032303345,0.618,1.014
1744032303360,0.618,1.014
1744032303376,0.636,1.010
1744032303392,0.636,1.010
1744032303407,0.636,1.010
1744032303423,0.636,1.010
1744032303438,0.636,1.010
1744032303454,0.652,1.011
1744032303470,0.652,1.011
1744032303485,0.652,1.011
1744032303501,0.652,1.011
1744032303517,0.665,1.008
1744032303532,0.665,1.008
1744032303548,0.665,1.008
1744032303564,0.665,1.008
1744032303579,0.677,1.005
1744032303595,0.677,1.005
1744032303610,0.677,1.005
1744032303626,0.677,1.005
1744032303640,0.691,1.003
1744032303655,0.691,1.003
1744032303668,0.691,1.003
1744032303691,0.691,1.003
1744032303706,0.691,1.003
1744032303722,0.703,1.000
1744032303739,0.703,1.000
1744032303755,0.703,1.000
1744032303773,0.703,1.000
1744032303789,0.717,0.998
1744032303805,0.717,0.998
1744032303822,0.717,0.998
1744032303838,0.717,0.998
1744032303853,0.733,0.997
1744032303869,0.733,0.997
1744032303885,0.733,0.997
1744032303900,0.733,0.997
1744032303916,0.749,0.995
1744032303932,0.749,0.995
1744032303963,0.749,0.995
1744032304589,0.846,1.008
1744032304622,0.846,1.008
1744032304640,0.850,1.016
1744032304655,0.850,1.016
1744032304672,0.850,1.016
1744032304689,0.850,1.016
1744032304707,0.863,1.022
1744032304724,0.863,1.022
1744032304756,0.863,1.022
1744032304772,0.863,1.022
1744032304791,0.885,1.020
1744032304822,0.885,1.020
1744032304840,0.914,1.015
1744032304857,0.914,1.015
1744032304889,0.914,1.015
1744032304907,0.914,1.015
1744032304939,0.937,0.995
1744032304958,0.937,0.995
1744032304983,0.954,0.974
1744032305014,0.954,0.974
1744032305038,0.954,0.974
1744032305069,0.963,0.953
1744032305101,0.963,0.953
1744032305132,0.968,0.934
1744032305163,0.968,0.934
1744032305194,0.972,0.918
1744032305225,0.972,0.918
1744032305257,0.984,0.903
1744032305288,0.984,0.903
1744032305319,1.002,0.893
1744032305350,1.002,0.893
1744032305382,1.024,0.889
1744032305413,1.024,0.889
1744032305444,1.050,0.887
1744032305475,1.050,0.887
1744032305507,1.076,0.896
1744032305538,1.076,0.896
1744032305569,1.076,0.896
1744032305600,1.095,0.915
1744032305632,1.095,0.915
1744032305663,1.107,0.941
1744032305679,1.107,0.941
