Timestamp,X,Y
1744033145817,0.452,1.204
1744033145833,0.464,1.202
1744033145849,0.464,1.202
1744033145864,0.464,1.202
1744033145880,0.464,1.202
1744033145895,0.476,1.202
1744033145911,0.476,1.202
1744033145927,0.476,1.202
1744033145942,0.476,1.202
1744033145958,0.488,1.202
1744033145974,0.488,1.202
1744033145989,0.488,1.202
1744033146005,0.488,1.202
1744033146020,0.515,1.216
1744033146036,0.515,1.216
1744033146052,0.515,1.216
1744033146067,0.515,1.216
1744033146083,0.535,1.224
1744033146098,0.535,1.224
1744033146130,0.535,1.224
1744033146161,0.550,1.226
1744033146192,0.550,1.226
1744033146224,0.557,1.223
1744033146255,0.557,1.223
1744033146286,0.562,1.216
1744033146317,0.562,1.216
1744033146348,0.566,1.206
1744033146380,0.566,1.206
1744033146411,0.566,1.193
1744033146429,0.566,1.193
1744033146458,0.566,1.193
1744033146475,0.566,1.193
1744033146490,0.567,1.179
1744033146506,0.567,1.179
1744033146526,0.567,1.179
1744033146576,0.569,1.166
1744033146596,0.569,1.166
1744033146611,0.569,1.166
1744033146627,0.576,1.162
1744033146644,0.576,1.162
1744033146661,0.576,1.162
1744033146676,0.576,1.162
1744033146692,0.585,1.156
1744033146708,0.585,1.156
1744033146724,0.585,1.156
1744033146739,0.585,1.156
1744033146755,0.593,1.146
1744033146771,0.593,1.146
1744033146786,0.593,1.146
1744033146802,0.593,1.146
1744033146817,0.597,1.135
1744033146833,0.597,1.135
1744033146849,0.597,1.135
1744033146880,0.600,1.122
1744033146911,0.600,1.122
1744033146942,0.600,1.122
1744033147159,0.608,1.090
1744033147175,0.608,1.090
1744033147192,0.608,1.090
1744033147208,0.608,1.090
1744033147225,0.610,1.078
1744033147242,0.610,1.078
1744033147259,0.610,1.078
1744033147278,0.610,1.078
1744033147309,0.608,1.065
1744033147326,0.608,1.065
1744033147344,0.608,1.065
1744033147362,0.598,1.051
1744033147393,0.598,1.051
1744033147410,0.598,1.051
1744033147427,0.584,1.037
1744033147460,0.584,1.037
1744033147476,0.584,1.037
1744033147494,0.572,1.029
1744033147511,0.572,1.029
1744033147528,0.572,1.029
1744033147560,0.572,1.029
1744033147578,0.572,1.028
1744033147610,0.572,1.028
1744033147627,0.585,1.034
1744033147660,0.585,1.034
1744033147677,0.585,1.034
1744033147694,0.604,1.044
1744033147711,0.604,1.044
1744033147743,0.604,1.044
1744033147759,0.622,1.058
1744033147777,0.622,1.058
1744033147810,0.622,1.058
1744033147837,0.639,1.070
1744033147875,0.639,1.070
1744033147907,0.656,1.078
1744033147938,0.656,1.078
1744033147969,0.674,1.082
1744033148000,0.674,1.082
1744033148032,0.692,1.083
1744033148063,0.692,1.083
1744033148094,0.708,1.081
1744033148125,0.708,1.081
1744033148156,0.727,1.076
1744033148188,0.727,1.076
1744033148219,0.727,1.076
1744033148250,0.754,1.067
1744033148281,0.784,1.051
1744033148313,0.784,1.051
1744033148344,0.812,1.034
1744033148375,0.812,1.034
1744033148406,0.812,1.034
1744033148438,0.838,1.017
1744033148469,0.838,1.017
1744033148500,0.862,1.003
1744033148531,0.862,1.003
1744033148563,0.884,0.993
1744033148594,0.884,0.993
1744033148625,0.906,0.987
1744033148656,0.906,0.987
1744033148688,0.926,0.987
1744033148719,0.926,0.987
1744033148750,0.944,0.987
1744033148781,0.944,0.987
1744033148813,0.964,0.990
1744033148844,0.964,0.990
