Timestamp,X,Y
1744032351829,0.598,0.914
1744032351844,0.598,0.914
1744032351860,0.598,0.914
1744032351876,0.599,0.919
1744032351891,0.599,0.919
1744032351907,0.599,0.919
1744032351922,0.599,0.919
1744032351938,0.601,0.924
1744032351954,0.601,0.924
1744032351969,0.601,0.924
1744032351985,0.601,0.924
1744032352001,0.618,0.930
1744032352016,0.618,0.930
1744032352032,0.618,0.930
1744032352047,0.618,0.930
1744032352063,0.618,0.930
1744032352079,0.645,0.927
1744032352094,0.645,0.927
1744032352110,0.645,0.927
1744032352126,0.645,0.927
1744032352141,0.663,0.926
1744032352157,0.663,0.926
1744032352172,0.663,0.926
1744032352188,0.663,0.926
1744032352204,0.673,0.931
1744032352219,0.673,0.931
1744032352235,0.673,0.931
1744032352251,0.673,0.931
1744032352266,0.673,0.934
1744032352282,0.673,0.934
1744032352297,0.673,0.934
1744032352313,0.673,0.934
1744032352329,0.673,0.934
1744032352344,0.673,0.934
1744032352360,0.669,0.934
1744032352376,0.669,0.934
1744032352391,0.669,0.934
1744032352407,0.666,0.940
1744032352426,0.666,0.940
1744032352442,0.666,0.940
1744032352458,0.666,0.940
1744032352473,0.665,0.948
1744032352490,0.665,0.948
1744032352507,0.665,0.948
1744032352524,0.665,0.948
1744032352540,0.666,0.952
1744032352558,0.666,0.952
1744032352576,0.666,0.952
1744032352591,0.666,0.952
1744032352606,0.668,0.953
1744032352623,0.668,0.953
1744032352639,0.668,0.953
1744032352670,0.669,0.950
1744032352701,0.669,0.950
1744032352732,0.671,0.947
1744032352764,0.671,0.947
1744032352795,0.674,0.945
1744032352826,0.674,0.945
1744032352857,0.674,0.945
1744032352889,0.676,0.945
1744032352920,0.676,0.945
1744032352936,0.676,0.947
1744032352951,0.676,0.947
1744032352973,0.676,0.947
1744032352991,0.676,0.947
1744032353208,0.678,0.949
1744032353225,0.678,0.949
1744032353242,0.678,0.949
1744032353259,0.678,0.949
1744032353276,0.680,0.968
1744032353308,0.680,0.968
1744032353324,0.680,0.968
1744032353343,0.678,0.989
1744032353359,0.678,0.989
1744032353391,0.678,0.989
1744032353424,0.675,0.999
1744032353440,0.675,0.999
1744032353458,0.675,0.999
1744032353476,0.666,1.008
1744032353508,0.666,1.008
1744032353526,0.666,1.008
1744032353558,0.665,1.015
1744032353576,0.665,1.015
1744032353608,0.677,1.016
1744032353626,0.677,1.016
1744032353642,0.677,1.016
1744032353659,0.677,1.016
1744032353691,0.700,1.005
1744032353709,0.700,1.005
1744032353728,0.700,1.005
1744032353759,0.724,0.989
1744032353784,0.724,0.989
1744032353808,0.746,0.972
1744032353839,0.746,0.972
1744032353871,0.764,0.955
1744032353902,0.764,0.955
1744032353933,0.776,0.941
1744032353964,0.776,0.941
1744032353996,0.784,0.928
1744032354027,0.784,0.928
1744032354058,0.784,0.928
1744032354089,0.795,0.920
1744032354121,0.795,0.920
1744032354152,0.813,0.915
1744032354183,0.813,0.915
1744032354214,0.841,0.915
1744032354245,0.841,0.915
1744032354277,0.874,0.924
1744032354308,0.874,0.924
