Timestamp,X,Y
1744033375914,0.556,0.921
1744033375945,0.556,0.921
1744033375961,0.556,0.921
1744033375976,0.555,0.920
1744033375992,0.555,0.920
1744033376008,0.555,0.920
1744033376023,0.555,0.920
1744033376039,0.555,0.920
1744033376055,0.556,0.920
1744033376070,0.556,0.920
1744033376086,0.556,0.920
1744033376102,0.556,0.920
1744033376117,0.592,0.923
1744033376133,0.592,0.923
1744033376148,0.592,0.923
1744033376164,0.592,0.923
1744033376180,0.623,0.923
1744033376195,0.623,0.923
1744033376211,0.623,0.923
1744033376227,0.623,0.923
1744033376242,0.623,0.923
1744033376258,0.641,0.918
1744033376273,0.641,0.918
1744033376289,0.641,0.918
1744033376305,0.641,0.918
1744033376320,0.654,0.917
1744033376336,0.654,0.917
1744033376352,0.654,0.917
1744033376367,0.654,0.917
1744033376383,0.660,0.917
1744033376398,0.660,0.917
1744033376414,0.660,0.917
1744033376430,0.660,0.917
1744033376445,0.664,0.917
1744033376461,0.664,0.917
1744033376476,0.664,0.917
1744033376492,0.664,0.917
1744033376508,0.664,0.917
1744033376528,0.665,0.920
1744033376548,0.665,0.920
1744033376564,0.665,0.920
1744033376589,0.664,0.925
1744033376605,0.664,0.925
1744033376629,0.664,0.925
1744033376644,0.663,0.928
1744033376660,0.663,0.928
1744033376681,0.663,0.928
1744033376697,0.663,0.928
1744033376719,0.663,0.928
1744033376750,0.662,0.930
1744033376781,0.662,0.932
1744033376812,0.662,0.932
1744033376844,0.662,0.932
1744033376875,0.660,0.933
1744033376906,0.660,0.933
1744033376937,0.658,0.935
1744033376969,0.658,0.935
1744033376984,0.655,0.936
1744033377000,0.655,0.936
1744033377015,0.655,0.936
1744033377031,0.655,0.936
1744033377269,0.646,0.944
1744033377285,0.646,0.944
1744033377302,0.646,0.944
1744033377320,0.644,0.944
1744033377336,0.644,0.944
1744033377353,0.644,0.944
1744033377370,0.644,0.944
1744033377386,0.635,0.944
1744033377403,0.635,0.944
1744033377420,0.635,0.944
1744033377436,0.635,0.944
1744033377453,0.627,0.942
1744033377469,0.627,0.942
1744033377486,0.627,0.942
1744033377503,0.627,0.942
1744033377520,0.623,0.945
1744033377536,0.623,0.945
1744033377553,0.623,0.945
1744033377569,0.623,0.945
1744033377586,0.626,0.947
1744033377603,0.626,0.947
1744033377620,0.626,0.947
1744033377636,0.626,0.947
1744033377653,0.635,0.948
1744033377670,0.635,0.948
1744033377686,0.635,0.948
1744033377703,0.635,0.948
1744033377720,0.647,0.949
1744033377736,0.647,0.949
1744033377754,0.647,0.949
1744033377770,0.647,0.949
1744033377786,0.657,0.948
1744033377803,0.657,0.948
1744033377819,0.657,0.948
1744033377836,0.657,0.948
1744033377853,0.669,0.949
1744033377870,0.669,0.949
1744033377886,0.669,0.949
1744033377902,0.669,0.949
1744033377918,0.681,0.950
1744033377935,0.681,0.950
1744033377951,0.681,0.950
1744033377966,0.681,0.950
1744033377982,0.681,0.950
1744033377998,0.692,0.952
1744033378013,0.692,0.952
1744033378029,0.692,0.952
1744033378045,0.692,0.952
1744033378060,0.700,0.955
1744033378076,0.700,0.955
1744033378091,0.700,0.955
1744033378107,0.700,0.955
1744033378123,0.707,0.960
1744033378138,0.707,0.960
1744033378154,0.707,0.960
1744033378170,0.707,0.960
1744033378185,0.707,0.960
1744033378201,0.715,0.965
1744033378216,0.715,0.965
1744033378232,0.715,0.965
1744033378248,0.727,0.972
1744033378263,0.727,0.972
1744033378279,0.727,0.972
1744033378295,0.727,0.972
1744033378326,0.741,0.984
1744033378357,0.741,0.984
1744033378388,0.755,0.998
1744033378420,0.755,0.998
1744033378451,0.768,1.009
1744033378482,0.768,1.009
1744033378513,0.768,1.009
1744033378545,0.781,1.016
1744033378576,0.781,1.016
1744033378607,0.795,1.020
1744033378638,0.795,1.020
1744033378670,0.808,1.022
1744033378701,0.808,1.022
1744033378716,0.823,1.023
1744033378732,0.823,1.023
1744033378763,0.823,1.023
1744033378795,0.836,1.027
1744033378826,0.836,1.027
1744033378857,0.851,1.032
1744033378888,0.851,1.032
1744033378920,0.870,1.036
1744033378951,0.870,1.036
1744033378982,0.893,1.035
1744033379013,0.893,1.035
1744033379045,0.893,1.035
1744033379076,0.916,1.031
1744033379107,0.916,1.031
1744033379138,0.939,1.032
1744033379170,0.939,1.032
1744033379201,0.959,1.035
1744033379232,0.959,1.035
1744033379263,0.975,1.040
1744033379295,0.975,1.040
1744033379326,0.987,1.048
1744033379357,0.987,1.048
1744033379388,0.998,1.056
1744033379420,0.998,1.056
1744033379451,1.009,1.063
1744033379482,1.009,1.063
1744033379513,1.009,1.063
1744033379545,1.025,1.070
1744033379576,1.025,1.070
1744033379607,1.041,1.082
1744033379638,1.041,1.082
1744033379670,1.059,1.097
1744033379701,1.059,1.097
1744033379732,1.078,1.109
1744033379763,1.078,1.109
1744033379795,1.096,1.117
1744033379826,1.096,1.117
1744033379857,1.116,1.121
1744033379888,1.116,1.121
1744033379919,1.136,1.122
1744033379951,1.136,1.122
1744033379982,1.136,1.122
1744033380013,1.157,1.120
1744033380044,1.157,1.120
1744033380076,1.176,1.120
1744033380091,1.176,1.120
1744033380123,1.195,1.123
1744033380154,1.195,1.123
1744033380185,1.217,1.126
1744033380216,1.217,1.126
1744033380248,1.239,1.127
1744033380279,1.239,1.127
1744033380310,1.239,1.127
1744033380341,1.263,1.130
1744033380373,1.263,1.130
1744033380404,1.284,1.137
1744033380435,1.284,1.137
1744033380466,1.303,1.145
1744033380498,1.303,1.145
1744033380529,1.318,1.156
1744033380560,1.318,1.156
1744033380591,1.329,1.168
1744033380623,1.329,1.168
1744033380654,1.340,1.179
1744033380685,1.340,1.179
1744033380716,1.354,1.190
1744033380748,1.354,1.190
1744033380779,1.354,1.190
1744033380810,1.370,1.204
1744033380841,1.370,1.204
1744033380873,1.384,1.222
1744033380904,1.384,1.222
1744033380935,1.398,1.241
1744033380966,1.398,1.241
1744033380998,1.412,1.256
1744033381029,1.412,1.256
1744033381060,1.427,1.268
1744033381091,1.427,1.268
1744033381123,1.445,1.278
1744033381154,1.445,1.278
1744033381185,1.464,1.283
1744033381216,1.464,1.283
1744033381248,1.464,1.283
1744033381279,1.485,1.286
1744033381310,1.485,1.286
1744033381341,1.504,1.291
1744033381373,1.504,1.291
1744033381404,1.522,1.296
1744033381435,1.522,1.296
1744033381466,1.544,1.303
1744033381498,1.544,1.303
1744033381513,1.544,1.303
1744033381529,1.565,1.310
1744033381544,1.565,1.310
1744033381560,1.565,1.310
1744033381576,1.565,1.310
1744033381591,1.586,1.319
1744033381607,1.586,1.319
1744033381622,1.586,1.319
1744033381654,1.604,1.331
1744033381669,1.604,1.331
1744033381685,1.604,1.331
1744033381701,1.604,1.331
1744033381732,1.620,1.343
1744033381763,1.620,1.343
1744033381794,1.634,1.357
1744033381826,1.634,1.357
1744033381857,1.643,1.372
1744033381888,1.643,1.372
1744033381919,1.652,1.387
1744033381951,1.652,1.387
1744033381982,1.663,1.403
1744033382013,1.663,1.403
1744033382044,1.663,1.403
