Timestamp,X,Y
1744033507192,0.552,0.978
1744033507223,0.552,0.978
1744033507239,0.551,0.974
1744033507254,0.551,0.974
1744033507270,0.551,0.974
1744033507285,0.551,0.974
1744033507317,0.551,0.969
1744033507348,0.551,0.969
1744033507379,0.578,0.966
1744033507410,0.578,0.966
1744033507442,0.614,0.968
1744033507473,0.614,0.968
1744033507504,0.614,0.968
1744033507535,0.625,0.962
1744033507567,0.625,0.962
1744033507598,0.629,0.957
1744033507629,0.629,0.957
1744033507660,0.630,0.952
1744033507692,0.630,0.952
1744033507723,0.626,0.950
1744033507754,0.626,0.950
1744033507785,0.619,0.948
1744033507812,0.619,0.948
1744033507838,0.609,0.945
1744033507858,0.609,0.945
1744033507875,0.609,0.945
1744033507891,0.609,0.945
1744033507908,0.600,0.941
1744033507925,0.600,0.941
1744033507942,0.600,0.941
1744033507959,0.600,0.941
1744033507975,0.591,0.936
1744033507992,0.591,0.936
1744033508009,0.591,0.936
1744033508024,0.591,0.936
1744033508041,0.591,0.931
1744033508058,0.591,0.931
1744033508089,0.591,0.931
1744033508105,0.593,0.928
1744033508121,0.593,0.928
1744033508136,0.593,0.928
1744033508152,0.593,0.928
1744033508168,0.593,0.928
1744033508183,0.594,0.926
1744033508199,0.594,0.926
1744033508214,0.594,0.926
1744033508230,0.594,0.926
1744033508246,0.594,0.925
1744033508261,0.594,0.925
1744033508277,0.594,0.925
1744033508293,0.594,0.925
1744033508576,0.584,0.906
1744033508593,0.584,0.906
1744033508610,0.584,0.906
1744033508627,0.584,0.906
1744033508644,0.578,0.902
1744033508675,0.578,0.902
1744033508709,0.566,0.898
1744033508727,0.566,0.898
1744033508759,0.566,0.898
1744033508777,0.566,0.898
1744033508793,0.558,0.899
1744033508825,0.558,0.899
1744033508842,0.558,0.901
1744033508860,0.558,0.901
1744033508892,0.558,0.901
1744033508909,0.561,0.900
1744033508942,0.561,0.900
1744033508961,0.561,0.900
1744033508992,0.567,0.893
1744033509009,0.567,0.893
1744033509026,0.567,0.893
1744033509042,0.574,0.885
1744033509060,0.574,0.885
1744033509077,0.574,0.885
1744033509094,0.574,0.885
1744033509112,0.582,0.878
1744033509142,0.582,0.878
1744033509161,0.582,0.878
1744033509186,0.591,0.872
1744033509210,0.591,0.872
1744033509241,0.601,0.867
1744033509273,0.601,0.867
1744033509304,0.601,0.867
1744033509335,0.609,0.867
1744033509366,0.609,0.867
1744033509397,0.618,0.869
1744033509429,0.618,0.869
1744033509460,0.627,0.870
1744033509491,0.627,0.870
1744033509523,0.639,0.870
1744033509554,0.639,0.870
1744033509585,0.655,0.874
1744033509616,0.655,0.874
1744033509647,0.674,0.879
1744033509679,0.674,0.879
1744033509710,0.692,0.883
1744033509741,0.692,0.883
1744033509772,0.708,0.883
1744033509804,0.708,0.883
1744033509835,0.708,0.883
