Timestamp,X,Y
1744033021744,0.564,1.063
1744033021775,0.564,1.063
1744033021791,0.564,1.063
1744033021806,0.564,1.063
1744033021822,0.564,1.063
1744033021838,0.564,1.062
1744033021853,0.564,1.062
1744033021869,0.564,1.062
1744033021885,0.564,1.062
1744033021900,0.568,1.062
1744033021916,0.568,1.062
1744033021931,0.568,1.062
1744033021947,0.568,1.062
1744033021963,0.604,1.065
1744033021978,0.604,1.065
1744033021994,0.604,1.065
1744033022010,0.604,1.065
1744033022025,0.604,1.065
1744033022041,0.625,1.064
1744033022056,0.625,1.064
1744033022072,0.625,1.064
1744033022088,0.625,1.064
1744033022103,0.637,1.059
1744033022119,0.637,1.059
1744033022135,0.637,1.059
1744033022150,0.637,1.059
1744033022166,0.648,1.059
1744033022181,0.648,1.059
1744033022197,0.648,1.059
1744033022213,0.648,1.059
1744033022228,0.656,1.056
1744033022244,0.656,1.056
1744033022260,0.656,1.056
1744033022275,0.656,1.056
1744033022291,0.661,1.054
1744033022306,0.661,1.054
1744033022322,0.661,1.054
1744033022338,0.661,1.054
1744033022356,0.661,1.054
1744033022371,0.665,1.054
1744033022386,0.665,1.054
1744033022403,0.665,1.054
1744033022420,0.665,1.054
1744033022435,0.666,1.055
1744033022459,0.666,1.055
1744033022475,0.666,1.055
1744033022492,0.666,1.055
1744033022508,0.666,1.055
1744033022524,0.666,1.055
1744033022545,0.666,1.055
1744033022560,0.663,1.054
1744033022586,0.663,1.054
1744033022602,0.663,1.054
1744033022617,0.663,1.054
1744033022633,0.660,1.053
1744033022649,0.660,1.053
1744033022664,0.660,1.053
1744033022680,0.660,1.053
1744033022695,0.658,1.052
1744033022711,0.658,1.052
1744033022727,0.658,1.052
1744033022742,0.658,1.052
1744033022758,0.658,1.052
1744033022774,0.655,1.051
1744033022789,0.655,1.051
1744033022805,0.655,1.051
1744033022820,0.655,1.051
1744033022836,0.652,1.050
1744033022852,0.652,1.050
1744033022867,0.652,1.050
1744033022883,0.652,1.050
1744033023103,0.650,1.047
1744033023120,0.650,1.047
1744033023137,0.650,1.047
1744033023154,0.650,1.047
1744033023170,0.648,1.055
1744033023187,0.648,1.055
1744033023204,0.648,1.055
1744033023220,0.648,1.055
1744033023237,0.648,1.055
1744033023255,0.642,1.063
1744033023272,0.642,1.063
1744033023304,0.630,1.074
1744033023321,0.630,1.074
1744033023337,0.630,1.074
1744033023354,0.630,1.074
