Timestamp,X,Y
1744032155914,0.633,1.159
1744032155930,0.633,1.159
1744032155946,0.634,1.159
1744032155961,0.634,1.159
1744032155977,0.634,1.159
1744032155992,0.634,1.159
1744032156008,0.634,1.159
1744032156024,0.634,1.159
1744032156039,0.634,1.159
1744032156055,0.634,1.159
1744032156071,0.643,1.161
1744032156086,0.643,1.161
1744032156102,0.643,1.161
1744032156117,0.643,1.161
1744032156133,0.643,1.161
1744032156149,0.671,1.161
1744032156164,0.671,1.161
1744032156180,0.671,1.161
1744032156196,0.671,1.161
1744032156211,0.684,1.157
1744032156227,0.684,1.157
1744032156242,0.684,1.157
1744032156258,0.684,1.157
1744032156274,0.694,1.161
1744032156289,0.694,1.161
1744032156305,0.694,1.161
1744032156321,0.694,1.161
1744032156336,0.701,1.166
1744032156352,0.701,1.166
1744032156368,0.701,1.166
1744032156383,0.701,1.166
1744032156399,0.701,1.166
1744032156414,0.705,1.169
1744032156430,0.705,1.169
1744032156446,0.705,1.169
1744032156461,0.705,1.169
1744032156477,0.709,1.171
1744032156493,0.709,1.171
1744032156508,0.709,1.171
1744032156523,0.709,1.171
1744032156539,0.711,1.175
1744032156555,0.711,1.175
1744032156575,0.711,1.175
1744032156590,0.711,1.175
1744032156607,0.711,1.175
1744032156623,0.715,1.179
1744032156640,0.715,1.179
1744032156657,0.715,1.179
1744032156674,0.722,1.179
1744032156690,0.722,1.179
1744032156707,0.722,1.179
1744032156723,0.722,1.179
1744032156740,0.730,1.179
1744032156757,0.730,1.179
1744032156789,0.730,1.179
1744032156820,0.738,1.177
1744032156851,0.738,1.177
1744032156883,0.746,1.176
1744032156914,0.746,1.176
1744032156945,0.746,1.176
1744032156976,0.752,1.175
1744032156992,0.752,1.175
1744032157007,0.758,1.173
1744032157039,0.758,1.173
1744032157274,0.784,1.162
1744032157292,0.784,1.162
1744032157309,0.784,1.162
1744032157340,0.785,1.158
1744032157359,0.785,1.158
1744032157375,0.785,1.158
1744032157392,0.785,1.158
1744032157409,0.785,1.158
1744032157425,0.784,1.156
1744032157442,0.784,1.156
1744032157474,0.785,1.159
1744032157492,0.785,1.159
1744032157524,0.785,1.159
1744032157542,0.791,1.163
