Timestamp,X,Y
1744033405614,0.551,1.039
1744033405645,0.551,1.039
1744033405661,0.550,1.041
1744033405677,0.550,1.041
1744033405692,0.550,1.041
1744033405723,0.550,1.041
1744033405755,0.549,1.041
1744033405786,0.549,1.041
1744033405817,0.576,1.045
1744033405848,0.576,1.045
1744033405880,0.617,1.053
1744033405911,0.617,1.053
1744033405942,0.635,1.051
1744033405973,0.635,1.051
1744033406005,0.646,1.049
1744033406036,0.646,1.049
1744033406067,0.653,1.046
1744033406098,0.653,1.046
1744033406130,0.654,1.045
1744033406161,0.654,1.045
1744033406192,0.650,1.046
1744033406219,0.650,1.046
1744033406237,0.650,1.046
1744033406252,0.650,1.046
1744033406267,0.641,1.048
1744033406283,0.641,1.048
1744033406304,0.641,1.048
1744033406320,0.641,1.048
1744033406337,0.631,1.048
1744033406354,0.631,1.048
1744033406371,0.631,1.048
1744033406387,0.631,1.048
1744033406404,0.620,1.048
1744033406421,0.620,1.048
1744033406438,0.620,1.048
1744033406454,0.620,1.048
1744033406470,0.611,1.046
1744033406487,0.611,1.046
1744033406502,0.611,1.046
1744033406518,0.611,1.046
1744033406533,0.607,1.043
1744033406549,0.607,1.043
1744033406565,0.607,1.043
1744033406580,0.607,1.043
1744033406596,0.608,1.041
1744033406612,0.608,1.041
1744033406627,0.608,1.041
1744033406643,0.608,1.041
1744033406658,0.608,1.040
1744033406674,0.608,1.040
1744033406690,0.608,1.040
1744033406705,0.608,1.040
1744033406721,0.608,1.040
1744033407003,0.608,1.033
1744033407020,0.608,1.033
1744033407038,0.608,1.033
1744033407054,0.608,1.033
1744033407071,0.602,1.032
1744033407089,0.602,1.032
1744033407104,0.602,1.032
1744033407121,0.602,1.032
1744033407138,0.592,1.032
1744033407154,0.592,1.032
1744033407171,0.592,1.032
1744033407188,0.592,1.032
1744033407204,0.585,1.035
1744033407221,0.585,1.035
1744033407238,0.585,1.035
1744033407254,0.585,1.035
1744033407271,0.586,1.041
1744033407288,0.586,1.041
1744033407304,0.586,1.041
1744033407322,0.586,1.041
1744033407338,0.590,1.043
1744033407354,0.590,1.043
1744033407388,0.590,1.043
1744033407404,0.601,1.042
1744033407422,0.601,1.042
1744033407439,0.601,1.042
1744033407471,0.601,1.042
1744033407487,0.614,1.038
1744033407504,0.614,1.038
1744033407521,0.614,1.038
1744033407539,0.628,1.035
1744033407571,0.628,1.035
1744033407588,0.628,1.035
1744033407605,0.641,1.034
1744033407629,0.641,1.034
1744033407670,0.653,1.034
1744033407701,0.653,1.034
1744033407717,0.653,1.034
1744033407732,0.653,1.034
1744033407748,0.662,1.038
1744033407764,0.662,1.038
1744033407795,0.667,1.046
1744033407810,0.667,1.046
1744033407826,0.667,1.046
1744033407842,0.667,1.046
1744033407873,0.674,1.051
1744033407904,0.674,1.051
1744033407920,0.674,1.051
1744033407951,0.684,1.058
1744033407967,0.684,1.058
1744033407998,0.698,1.068
1744033408029,0.698,1.068
1744033408060,0.698,1.068
1744033408092,0.714,1.081
1744033408123,0.730,1.092
1744033408154,0.730,1.092
1744033408185,0.730,1.092
1744033408217,0.745,1.101
1744033408248,0.745,1.101
1744033408279,0.759,1.107
1744033408310,0.759,1.107
1744033408342,0.772,1.110
1744033408373,0.772,1.110
1744033408404,0.784,1.108
1744033408435,0.784,1.108
1744033408467,0.796,1.107
1744033408498,0.796,1.107
1744033408529,0.810,1.110
1744033408560,0.810,1.110
1744033408592,0.827,1.114
1744033408623,0.827,1.114
1744033408654,0.827,1.114
1744033408685,0.847,1.114
1744033408717,0.847,1.114
1744033408732,0.868,1.111
1744033408748,0.868,1.111
1744033408764,0.868,1.111
1744033408779,0.868,1.111
1744033408795,0.887,1.110
1744033408810,0.887,1.110
1744033408826,0.887,1.110
1744033408842,0.887,1.110
1744033408873,0.905,1.112
1744033408904,0.905,1.112
1744033408935,0.921,1.116
1744033408967,0.921,1.116
1744033408998,0.933,1.123
1744033409029,0.933,1.123
1744033409060,0.944,1.133
1744033409092,0.944,1.133
1744033409123,0.944,1.133
1744033409154,0.955,1.142
1744033409185,0.955,1.142
1744033409217,0.969,1.151
1744033409248,0.969,1.151
1744033409279,0.985,1.164
1744033409310,0.985,1.164
1744033409342,1.002,1.178
1744033409373,1.002,1.178
1744033409404,1.022,1.190
1744033409435,1.022,1.190
1744033409467,1.040,1.196
1744033409498,1.040,1.196
1744033409529,1.057,1.201
1744033409545,1.057,1.201
1744033409560,1.057,1.201
1744033409576,1.057,1.201
1744033409592,1.057,1.201
1744033409607,1.074,1.204
1744033409623,1.074,1.204
1744033409638,1.074,1.204
1744033409654,1.074,1.204
1744033409670,1.091,1.204
1744033409685,1.091,1.204
1744033409717,1.091,1.204
1744033409732,1.108,1.206
1744033409748,1.108,1.206
1744033409764,1.108,1.206
1744033409795,1.125,1.209
1744033409810,1.125,1.209
1744033409842,1.125,1.209
1744033409873,1.144,1.211
1744033409904,1.144,1.211
1744033409935,1.165,1.212
1744033409967,1.165,1.212
1744033409998,1.187,1.213
1744033410029,1.187,1.213
1744033410060,1.207,1.219
1744033410092,1.207,1.219
1744033410123,1.207,1.219
1744033410154,1.226,1.224
1744033410185,1.226,1.224
1744033410217,1.242,1.232
1744033410248,1.242,1.232
1744033410279,1.254,1.242
1744033410310,1.254,1.242
1744033410342,1.265,1.254
1744033410373,1.265,1.254
1744033410404,1.276,1.265
1744033410435,1.276,1.265
1744033410467,1.289,1.277
1744033410498,1.289,1.277
1744033410529,1.304,1.293
1744033410560,1.304,1.293
1744033410592,1.304,1.293
1744033410623,1.318,1.310
1744033410654,1.318,1.310
1744033410685,1.334,1.324
1744033410717,1.334,1.324
1744033410748,1.350,1.334
1744033410779,1.350,1.334
1744033410810,1.367,1.343
1744033410842,1.367,1.343
1744033410873,1.385,1.350
1744033410904,1.385,1.350
1744033410935,1.404,1.354
1744033410967,1.404,1.354
1744033410998,1.422,1.359
1744033411029,1.422,1.359
1744033411060,1.440,1.364
1744033411092,1.440,1.364
1744033411123,1.440,1.364
1744033411154,1.461,1.370
1744033411185,1.461,1.370
1744033411216,1.482,1.375
1744033411248,1.482,1.375
1744033411279,1.503,1.382
1744033411310,1.503,1.382
1744033411341,1.520,1.392
1744033411373,1.520,1.392
1744033411404,1.537,1.403
1744033411435,1.537,1.403
1744033411467,1.551,1.415
1744033411498,1.551,1.415
1744033411529,1.560,1.428
1744033411560,1.560,1.428
1744033411592,1.560,1.428
1744033411623,1.570,1.440
1744033411654,1.570,1.440
1744033411685,1.582,1.452
1744033411716,1.582,1.452
1744033411748,1.594,1.467
1744033411779,1.594,1.467
1744033411810,1.604,1.486
1744033411841,1.604,1.486
1744033411873,1.615,1.505
1744033411904,1.615,1.505
1744033411935,1.629,1.523
1744033411966,1.629,1.523
1744033411998,1.643,1.537
1744033412029,1.643,1.537
1744033412060,1.643,1.537
1744033412091,1.660,1.550
1744033412123,1.660,1.550
1744033412154,1.679,1.559
1744033412185,1.679,1.559
1744033412216,1.699,1.568
1744033412248,1.699,1.568
1744033412279,1.716,1.576
1744033412310,1.716,1.576
1744033412341,1.734,1.585
1744033412373,1.734,1.585
1744033412404,1.752,1.594
1744033412435,1.752,1.594
1744033412466,1.771,1.602
1744033412498,1.771,1.602
1744033412529,1.790,1.613
1744033412560,1.790,1.613
1744033412591,1.790,1.613
1744033412623,1.805,1.626
1744033412654,1.805,1.626
1744033412685,1.819,1.640
1744033412716,1.819,1.640
1744033412748,1.831,1.655
1744033412779,1.831,1.655
1744033412810,1.831,1.655
1744033412841,1.839,1.671
1744033412873,1.847,1.687
1744033412904,1.847,1.687
1744033412935,1.855,1.704
1744033412966,1.855,1.704
1744033412998,1.864,1.722
1744033413029,1.864,1.722
1744033413060,1.864,1.722
1744033413091,1.869,1.742
1744033413123,1.869,1.742
1744033413154,1.876,1.761
1744033413185,1.876,1.761
1744033413216,1.887,1.778
1744033413248,1.887,1.778
1744033413279,1.898,1.794
1744033413310,1.898,1.794
1744033413341,1.914,1.808
1744033413373,1.914,1.808
1744033413404,1.932,1.821
1744033413435,1.932,1.821
1744033413466,1.949,1.833
1744033413498,1.949,1.833
1744033413529,1.963,1.845
1744033413560,1.963,1.845
1744033413591,1.963,1.845
1744033413623,1.977,1.859
1744033413654,1.977,1.859
1744033413685,1.993,1.872
1744033413716,1.993,1.872
1744033413748,2.012,1.883
1744033413779,2.012,1.883
