Timestamp,X,Y
1744031695607,0.625,1.055
1744031695638,0.625,1.055
1744031695653,0.625,1.055
1744031695669,0.625,1.057
1744031695685,0.625,1.057
1744031695700,0.625,1.057
1744031695716,0.625,1.057
1744031695732,0.625,1.057
1744031695747,0.626,1.058
1744031695763,0.626,1.058
1744031695778,0.626,1.058
1744031695794,0.626,1.058
1744031695810,0.649,1.061
1744031695825,0.649,1.061
1744031695841,0.649,1.061
1744031695857,0.649,1.061
1744031695872,0.657,1.055
1744031695888,0.657,1.055
1744031695903,0.657,1.055
1744031695919,0.657,1.055
1744031695935,0.664,1.053
1744031695950,0.664,1.053
1744031695966,0.664,1.053
1744031695982,0.664,1.053
1744031695997,0.664,1.053
1744031696013,0.669,1.055
1744031696028,0.669,1.055
1744031696044,0.669,1.055
1744031696075,0.671,1.053
1744031696106,0.671,1.053
1744031696138,0.671,1.053
1744031696169,0.673,1.053
1744031696200,0.673,1.053
1744031696232,0.677,1.056
1744031696255,0.677,1.056
1744031696272,0.680,1.057
1744031696288,0.680,1.057
1744031696306,0.680,1.057
1744031696322,0.680,1.057
1744031696339,0.686,1.056
1744031696357,0.686,1.056
1744031696374,0.686,1.056
1744031696391,0.686,1.056
1744031696406,0.693,1.055
1744031696424,0.693,1.055
1744031696440,0.693,1.055
1744031696456,0.693,1.055
1744031696472,0.700,1.052
1744031696488,0.700,1.052
1744031696520,0.700,1.052
1744031697071,0.722,1.060
1744031697088,0.722,1.060
1744031697106,0.722,1.060
1744031697122,0.722,1.060
1744031697156,0.707,1.067
1744031697172,0.707,1.067
1744031697189,0.707,1.067
1744031697205,0.721,1.072
1744031697222,0.721,1.072
1744031697239,0.721,1.072
1744031697255,0.721,1.072
1744031697272,0.732,1.075
1744031697289,0.732,1.075
1744031697305,0.732,1.075
1744031697322,0.732,1.075
1744031697339,0.733,1.070
1744031697356,0.733,1.070
1744031697372,0.733,1.070
1744031697389,0.733,1.070
1744031697405,0.732,1.061
1744031697424,0.732,1.061
1744031697455,0.732,1.061
1744031697472,0.720,1.058
1744031697490,0.720,1.058
1744031697522,0.720,1.058
1744031697540,0.710,1.056
1744031697572,0.710,1.056
1744031697591,0.710,1.056
1744031697614,0.696,1.060
1744031697630,0.696,1.060
1744031697656,0.696,1.060
1744031697687,0.695,1.072
1744031697703,0.695,1.072
1744031697734,0.702,1.092
1744031697765,0.702,1.092
1744031697796,0.702,1.092
1744031697828,0.708,1.115
1744031697859,0.708,1.115
1744031697890,0.712,1.133
1744031697921,0.712,1.133
1744031697953,0.712,1.149
1744031697984,0.712,1.149
1744031698015,0.707,1.161
1744031698046,0.707,1.161
1744031698078,0.697,1.171
1744031698109,0.697,1.171
1744031698140,0.685,1.172
1744031698171,0.685,1.172
1744031698203,0.683,1.164
1744031698234,0.683,1.164
1744031698265,0.683,1.164
1744031698296,0.694,1.148
1744031698328,0.694,1.148
1744031698359,0.707,1.127
1744031698390,0.707,1.127
1744031698421,0.714,1.105
1744031698453,0.714,1.105
1744031698484,0.717,1.084
1744031698515,0.717,1.084
1744031698546,0.714,1.064
1744031698578,0.714,1.064
1744031698609,0.706,1.049
1744031698640,0.706,1.049
1744031698671,0.695,1.040
1744031698703,0.695,1.040
1744031698734,0.695,1.040
1744031698765,0.682,1.038
1744031698796,0.682,1.038
1744031698827,0.673,1.048
1744031698859,0.673,1.048
1744031698890,0.670,1.066
1744031698921,0.670,1.066
1744031698952,0.670,1.092
1744031698984,0.670,1.092
1744031699015,0.668,1.117
1744031699046,0.668,1.117
1744031699077,0.662,1.138
1744031699109,0.662,1.138
1744031699140,0.652,1.155
1744031699171,0.652,1.155
1744031699202,0.639,1.166
1744031699234,0.639,1.166
1744031699249,0.639,1.166
1744031699265,0.639,1.166
1744031699281,0.624,1.172
1744031699296,0.624,1.172
1744031699312,0.624,1.172
1744031699327,0.624,1.172
1744031699343,0.608,1.175
1744031699359,0.608,1.175
1744031699374,0.608,1.175
1744031699390,0.608,1.175
1744031699406,0.594,1.168
1744031699437,0.594,1.168
1744031699468,0.590,1.155
1744031699499,0.590,1.155
1744031699531,0.590,1.155
1744031699562,0.594,1.133
1744031699593,0.594,1.133
1744031699624,0.602,1.106
1744031699656,0.602,1.106
1744031699687,0.605,1.080
1744031699718,0.605,1.080
1744031699749,0.602,1.059
1744031699781,0.602,1.059
1744031699812,0.593,1.042
1744031699843,0.593,1.042
1744031699874,0.582,1.031
1744031699906,0.582,1.031
1744031699937,0.568,1.023
1744031699968,0.568,1.023
1744031699999,0.568,1.023
1744031700031,0.551,1.024
1744031700062,0.551,1.024
1744031700077,0.538,1.031
1744031700093,0.538,1.031
1744031700109,0.538,1.031
1744031700124,0.538,1.031
1744031700156,0.532,1.047
1744031700187,0.532,1.047
1744031700218,0.537,1.072
1744031700249,0.537,1.072
1744031700281,0.537,1.072
1744031700312,0.545,1.099
1744031700343,0.548,1.122
1744031700374,0.548,1.122
1744031700405,0.549,1.142
1744031700437,0.549,1.142
1744031700468,0.543,1.158
1744031700499,0.543,1.158
1744031700531,0.543,1.158
1744031700562,0.532,1.166
1744031700593,0.532,1.166
1744031700624,0.521,1.170
1744031700655,0.521,1.170
1744031700687,0.515,1.163
1744031700718,0.515,1.163
1744031700734,0.515,1.163
1744031700749,0.521,1.149
1744031700765,0.521,1.149
1744031700780,0.521,1.149
1744031700796,0.521,1.149
1744031700812,0.536,1.131
1744031700843,0.536,1.131
1744031700874,0.552,1.108
1744031700905,0.552,1.108
1744031700937,0.565,1.087
1744031700968,0.565,1.087
1744031700999,0.565,1.087
1744031701030,0.572,1.067
1744031701062,0.572,1.067
1744031701093,0.573,1.049
1744031701124,0.573,1.049
1744031701140,0.567,1.035
1744031701155,0.567,1.035
1744031701171,0.567,1.035
1744031701202,0.567,1.035
1744031701234,0.560,1.028
1744031701249,0.560,1.028
1744031701265,0.560,1.028
1744031701296,0.549,1.032
1744031701327,0.549,1.032
1744031701359,0.543,1.046
1744031701390,0.543,1.046
1744031701421,0.546,1.068
1744031701452,0.546,1.068
1744031701484,0.550,1.096
1744031701515,0.550,1.096
1744031701546,0.551,1.122
1744031701577,0.551,1.122
1744031701609,0.548,1.143
1744031701640,0.548,1.143
1744031701671,0.541,1.162
1744031701702,0.541,1.162
1744031701734,0.541,1.162
1744031701765,0.531,1.176
1744031701796,0.531,1.176
1744031701827,0.520,1.182
1744031701858,0.520,1.182
1744031701890,0.510,1.180
1744031701921,0.510,1.180
1744031701952,0.509,1.166
1744031701984,0.509,1.166
1744031702015,0.521,1.146
1744031702046,0.521,1.146
1744031702077,0.542,1.118
1744031702109,0.542,1.118
1744031702140,0.542,1.118
1744031702171,0.560,1.091
1744031702202,0.575,1.066
1744031702233,0.575,1.066
1744031702265,0.575,1.066
1744031702296,0.579,1.044
1744031702327,0.579,1.044
1744031702358,0.577,1.025
1744031702390,0.577,1.025
1744031702421,0.569,1.013
1744031702452,0.569,1.013
1744031702483,0.561,1.007
1744031702515,0.561,1.007
1744031702546,0.549,1.012
1744031702577,0.549,1.012
1744031702608,0.547,1.025
1744031702640,0.547,1.025
1744031702671,0.547,1.025
1744031702702,0.555,1.046
1744031702733,0.555,1.046
1744031702765,0.565,1.072
1744031702796,0.565,1.072
1744031702827,0.570,1.098
1744031702858,0.570,1.098
1744031702890,0.570,1.118
1744031702921,0.570,1.118
1744031702952,0.567,1.136
1744031702983,0.567,1.136
1744031703015,0.567,1.136
1744031703046,0.557,1.147
1744031703077,0.545,1.154
1744031703108,0.545,1.154
1744031703140,0.531,1.155
1744031703171,0.531,1.155
1744031703202,0.522,1.147
1744031703233,0.522,1.147
1744031703265,0.522,1.147
1744031703296,0.524,1.129
1744031703327,0.524,1.129
1744031703358,0.535,1.101
1744031703390,0.535,1.101
1744031703421,0.548,1.072
1744031703452,0.548,1.072
1744031703483,0.554,1.045
1744031703515,0.554,1.045
1744031703546,0.555,1.022
1744031703577,0.555,1.022
1744031703608,0.548,1.006
1744031703640,0.548,1.006
1744031703671,0.537,0.994
1744031703702,0.537,0.994
1744031703733,0.537,0.994
1744031703765,0.524,0.989
1744031703796,0.524,0.989
1744031703812,0.514,0.994
1744031703827,0.514,0.994
1744031703843,0.514,0.994
1744031703858,0.514,0.994
1744031703874,0.514,1.005
1744031703890,0.514,1.005
1744031703905,0.514,1.005
1744031703921,0.514,1.005
1744031703952,0.527,1.022
1744031703983,0.527,1.022
1744031704015,0.540,1.044
1744031704046,0.540,1.044
1744031704077,0.550,1.068
1744031704108,0.550,1.068
1744031704140,0.556,1.090
1744031704171,0.556,1.090
1744031704202,0.556,1.109
1744031704233,0.556,1.109
1744031704265,0.556,1.109
1744031704296,0.551,1.125
1744031704311,0.551,1.125
1744031704327,0.551,1.125
1744031704343,0.541,1.135
1744031704358,0.541,1.135
1744031704374,0.541,1.135
1744031704390,0.541,1.135
1744031704405,0.528,1.137
1744031704436,0.528,1.137
1744031704452,0.528,1.137
1744031704468,0.528,1.137
1744031704483,0.518,1.129
1744031704499,0.518,1.129
1744031704515,0.518,1.129
1744031704530,0.518,1.129
1744031704546,0.511,1.108
1744031704561,0.511,1.108
1744031704577,0.511,1.108
1744031704593,0.511,1.108
1744031704608,0.509,1.084
1744031704640,0.509,1.084
1744031704671,0.509,1.084
1744031704702,0.510,1.058
1744031704733,0.510,1.058
1744031704765,0.508,1.035
1744031704796,0.508,1.035
1744031704811,0.508,1.035
1744031704827,0.503,1.018
1744031704843,0.503,1.018
1744031704858,0.503,1.018
1744031704874,0.503,1.018
1744031704890,0.494,1.007
1744031704905,0.494,1.007
1744031704926,0.494,1.007
1744031704941,0.494,1.007
1744031704961,0.480,1.001
1744031704977,0.480,1.001
1744031704992,0.480,1.001
1744031705008,0.467,1.002
1744031705024,0.467,1.002
1744031705039,0.467,1.002
1744031705055,0.467,1.002
1744031705071,0.467,1.002
1744031705086,0.467,1.002
1744031705102,0.461,1.012
1744031705117,0.461,1.012
1744031705133,0.461,1.012
1744031705149,0.468,1.024
1744031705180,0.468,1.024
1744031705211,0.486,1.041
1744031705242,0.486,1.041
1744031705274,0.505,1.063
1744031705305,0.505,1.063
1744031705336,0.505,1.063
1744031705368,0.520,1.086
1744031705399,0.520,1.086
1744031705430,0.529,1.106
1744031705461,0.529,1.106
1744031705493,0.531,1.125
1744031705524,0.531,1.125
1744031705555,0.525,1.139
1744031705586,0.525,1.139
1744031705617,0.516,1.150
1744031705649,0.516,1.150
1744031705680,0.501,1.154
1744031705711,0.501,1.154
1744031705742,0.489,1.146
1744031705774,0.489,1.146
1744031705805,0.478,1.129
1744031705836,0.478,1.129
1744031705867,0.478,1.129
1744031705899,0.468,1.106
1744031705930,0.468,1.106
1744031705961,0.464,1.083
1744031705992,0.464,1.083
1744031706024,0.458,1.063
1744031706055,0.458,1.063
1744031706086,0.448,1.051
1744031706117,0.448,1.051
1744031706149,0.436,1.045
1744031706180,0.436,1.045
1744031706211,0.422,1.044
1744031706242,0.422,1.044
1744031706274,0.410,1.051
1744031706305,0.410,1.051
1744031706336,0.410,1.051
1744031706367,0.407,1.063
1744031706399,0.407,1.063
1744031706430,0.418,1.074
1744031706461,0.418,1.074
1744031706492,0.439,1.090
1744031706524,0.439,1.090
1744031706555,0.458,1.110
1744031706586,0.458,1.110
1744031706617,0.474,1.129
1744031706649,0.474,1.129
1744031706680,0.483,1.148
1744031706711,0.483,1.148
1744031706742,0.485,1.166
1744031706774,0.485,1.166
1744031706805,0.485,1.166
1744031706836,0.479,1.181
1744031706867,0.479,1.181
1744031706899,0.469,1.194
1744031706930,0.469,1.194
1744031706961,0.454,1.197
1744031706992,0.454,1.197
1744031707024,0.441,1.189
1744031707055,0.441,1.189
1744031707086,0.428,1.170
1744031707117,0.428,1.170
